merchantID,hour,weekday,driverID,time_variance,row_count,trip_ids,times,date
0,8,True,230,,1,['1060db321478e26085ddcff7cfc021b61b0ba84107436ead0408f82b090d984c'],[254.0],[28]
0,9,True,1290,,1,['ca4561adbc09677ab60a55558f0545531d821016703300b2930e3830d86df08c'],[204.0],[28]
0,12,False,1115,,1,['83cecf4c2eaaa92d228dabd59ebe04df2b26ab5fac604ae05a695330aa8e790c'],[396.0],[25]
0,16,True,3044,,1,['c645125a53ab390312e7d7ca4b8f8116f3112a3319d90eefa44ee7ba7c1a6a0a'],[664.0],[27]
1,8,True,2020,,1,['b826cbe53e3563b49f74a0da467c0e11d039335d7ad443b26b7e33df9b2c8708'],[595.0],[28]
1,9,True,512,,1,['63a0f4cd6e3d421e4033fa07ff513846f05746caf8fc1ddeaf45235d5aae7d43'],[752.0],[29]
1,11,False,3313,,1,['040f8325304effd682ba10386ae17a673d288ff2571cbd4c70038ccf94692d21'],[665.0],[24]
1,12,True,1090,,1,['51c774770b70ca31e192d3c97a281e4af95ad7859529b39112f12cdf1d438c31'],[378.0],[30]
1,12,True,1782,,1,['10e171e1b76bd4dd0d09db8ed29a66c7b54354fd0bd5e0670eb9e50cd2645ecc'],[905.0],[29]
1,12,True,3115,,1,['29492b71a461af46a938e626a7835d808eba47083bc2a86b33ba8008cd6d7563'],[287.0],[30]
1,12,True,3518,,1,['63a911bed5cfcee57aa9f317d4431663f1c599366689e95c340db34feebf9590'],[252.0],[28]
1,13,False,50,,1,['cda34a97a31ed66e91093d2697632f7a86d97f438e784e78677daf0b80dd5182'],[193.0],[24]
1,13,False,1953,,1,['ed5b2d6736564de0ceeb4bd3e7ae51656a29d30bbdc656e12bc08826da3e3dec'],[456.0],[24]
1,13,True,649,,1,['c28d5b85ee19c71c370985bfd14caa5b42970ac3e41ce18cfc4bf44a8567df30'],[899.0],[28]
1,13,True,995,,1,['e4fc3ee74ccd8589a65e0c8d85cd7e08ef0f9a7d4e9ee0b62c4c182b72e9d55d'],[674.0],[30]
1,13,True,1703,,1,['17ed04a7d3214f199ab3ea0362639f436ca2b7a0bd794fbd8cd0d015f87c7235'],[311.0],[29]
1,13,True,2818,,1,['c69c48454073542265baa71fa9b4b5e5ad19d82242b58b3106937a2c2d983807'],[865.0],[29]
1,13,True,3112,,1,['1fbb346dd8e0a6e737efa77cabbbe6c2ebb5b146a05c36cb1279a6d2b6d0a11b'],[1025.0],[30]
1,14,False,2221,,1,['8ac130a60e0d1552a67e216595e242b14b4ddca516d99255d4322252f4a16851'],[188.0],[24]
1,14,True,272,,1,['1ff6e77f37472002711438f5fd367a4f8f7f5eaed49283a073dd9db9d22ffc2d'],[522.0],[29]
1,15,False,1175,,1,['8b52e316796fb147c6f0779770c8139a452bb8ac0aabcd0c8339ae52deb0dc7d'],[558.0],[24]
1,15,False,2294,,1,['a2c4599c9d34e53f899458e69fdefda3238d5d63b05e7c1ff3a906987ca3d6fc'],[686.0],[25]
1,15,False,3112,,1,['8c89ff8dc41dd3a38fd32756f4042d6e0595cd30c96b50991df05557132bb2bf'],[931.0],[25]
1,15,True,589,,1,['bc4e34e51aec24b709744090e6779c8964799de45a13c4535be5ca63bea19bfe'],[380.0],[30]
1,15,True,1143,,1,['3f337dc6c21f0bb1a14d74f04fd3e3f12eca7fbc24bf5cd3679fa92a20ebede0'],[637.0],[30]
1,16,False,386,,1,['137fbc4bc6e9cd4b94076ff7af95dd4fcc1f3a8c5fd20f274ba99810c6ccfc3c'],[499.0],[24]
1,16,False,1739,,1,['fc181dc66b3a3eca7b05c9b8a4df7c9c08486022d0002433270f85174347798b'],[1019.0],[24]
1,16,False,3179,,1,['c5dcccc04f76e8cb1b092e7a026bf3346d12dec5c8b028c370b42e3daf256fe1'],[641.0],[24]
1,16,False,3381,,1,['8c9befd3767acab3a760744bd626101fe2c21c5dabc10215a158f49c2e771e0e'],[584.0],[25]
1,16,True,493,,1,['24a034e3b30c23e78e1d1059710ef07e31dbd9ad28ba3b9b0ea0c0d9a51b50f6'],[1487.0],[29]
1,16,True,1426,,1,['9797c430e48a959833293f645afab235986d9fcfda06ec992cfcdc16ceee65e7'],[1092.0],[29]
1,16,True,3335,,1,['938c0d8e0b7f27ee6305525e2acaee94de10965e33b8a6859ec4f4bd5e6f1e9b'],[1058.0],[27]
1,18,True,995,,1,['1071e74fad9d7ae8c4dcd96269161e3cea666d815719f151db28e83cc781e32c'],[845.0],[28]
1,18,True,1658,,1,['0ca9eecca824c122abb63aadc9c0638b546c60aa7ad51a17325f39a19c8b3391'],[1233.0],[30]
1,18,True,2143,,1,['02761964015b5d8ffe09df63e1bd2d2477c67d454434f9ad4199e09b1fbc855e'],[561.0],[30]
1,19,True,2686,,1,['00542156f158a9cc20822ad0faee13dab6dedbf8927711c5b493b687a21d17ed'],[540.0],[28]
1,20,False,446,,1,['ddc00ede2b15ba6ddac56b253a5a7796e5dfd06fe549fbbfad7e471b36bba6bc'],[866.0],[26]
1,20,False,995,,1,['37f0ab7902b046e3852d46fa70cb2c0be11af892c96731ab232cc61c9f66343d'],[690.0],[26]
1,20,True,2657,,1,['fb460bc75cfa59ce928eb1b2a3b4cd6d933393089889ec51972bf1faf50a139e'],[469.0],[28]
1,21,False,9,,1,['b46285384b51d65a7929823988ce31ec4edd4e28db38b9e8e751d6005c425082'],[320.0],[24]
1,21,False,2221,,1,['c180fb32473f8a1eb366339524d47a6fab5e424276807f6e7710e7e172b1a0da'],[147.0],[24]
1,21,False,2232,,1,['ee6cbe438452b4d1aa479f898dcab9f9b130cf2ae36c07be800c4adde01306a8'],[648.0],[26]
1,21,True,126,,1,['bc7e64e47d72f9515ac7d15c827aea05c36ad850f0bebc5542dc0c92d92f51d1'],[302.0],[29]
1,21,True,2221,,1,['c64c080b648ba0ea544a42b3dcdda5178a2da5d935e8db014e4f6a80b234d45f'],[599.0],[28]
1,22,False,182,,1,['d97050150b1a4ea66eb958758268b9a48559730e0167dd34da19b17414aea03f'],[596.0],[24]
1,22,False,2702,,1,['01082ab93bdbc37342cd0eef7abb8c64d36517cd52f75ca25478e4c48de074bd'],[327.0],[26]
1,22,False,3459,,1,['34066c5908f1f39ac16d2e258da2fe3ae92bdd8065d24bd102283f3c53ce9f12'],[1125.0],[26]
1,22,True,61,,1,['77bfd3567c55d8c03f08b2a164bd276c3854a3dbf49e8cf3b7b09c5ea0a83afc'],[186.0],[27]
1,22,True,906,,1,['82b4e3cb5828c8578b82d233b2a1de5ebd14a04317d7b9fe37170ea53c9421aa'],[898.0],[29]
1,22,True,2164,,1,['95966cade5ab48f9ae8f9272a2d247402a634bd19e20d709a7c6dd1be7d10fb1'],[228.0],[28]
1,23,False,430,,1,['acd9f4b513d8f87a41f3ab82a391709e5a5ca1450cadcb73e07138f811493250'],[425.0],[26]
1,23,False,2221,,1,['3fc68a191e1c883608028f674a0c3e4571f31b09c45ff63ba93f74b80f4eecc6'],[235.0],[24]
2,3,True,2555,,1,['6270c3fd90c6d45ed24c09aa1cfca270edcb8a5595697277e5475678422c620d'],[130.0],[28]
2,4,False,64,33282.0,2,"['52dcb6102c490ff0367872d7d9f84f87c909928f1cdf57b6ae1eb9dcc4dafe5d', '9f3d0e0b3e09aa14947de964ebc8c286f765c2695c5d431bf23f49e79b232c23']","[508.0, 250.0]","[25, 25]"
2,5,False,2467,,1,['76ff2236a265458fe6a6251b98600de650d1c9cc6b81292b9a09c5926dccd541'],[345.0],[26]
2,6,False,506,,1,['75621b84acaa0af954c97db237ae58e24df106d66323e8a83b12e86b15d1bb1a'],[552.0],[25]
2,6,False,2007,,1,['886d86692a19d565a2f70937f620c6d0db68bc0990e7af6a99ea40c00f659393'],[211.0],[26]
2,6,False,2513,,1,['b65bdbd4ecaf76bf8c136a9423b4a84d46275c819bea6e09bd99f90807f57548'],[600.0],[25]
2,6,False,2599,,1,['765665cb5c49edcd5b969b0d982d914156843622e961eccdcc8affd52f7b4179'],[260.0],[26]
2,6,True,146,,1,['3f28cb10c278029b255311dd0894ac112b517fed92cba13dd4ffbe12f0428b2a'],[637.0],[30]
2,6,True,1019,,1,['449292d03b53d7202982bfb2df712bf5dfd4fff5f6fe8320aa14345e95e33935'],[294.0],[27]
2,6,True,2348,,1,['ebe12b081f7d2b057c7b0d7cc549835e6a5e619507d32dce6e88660817dab49c'],[315.0],[30]
2,6,True,2709,,1,['9aafc140fcfd03b30132960dc962a35170ca1657eb3e44b1865c27b517f934e2'],[616.0],[30]
2,6,True,3231,,1,['cab27e54ba158aa17c7d301e79e414f106bee881ee17bfc1a8eae89c78033a1c'],[169.0],[29]
2,7,False,617,,1,['a05ca6d1694f1005cd1648366a4c46daa5df94477b0d259f44f36477aa61e427'],[454.0],[25]
2,7,False,1379,,1,['a4feaebf0c415378e3825e6ec8d00e92d0c6109694a966d3ac2b0c82fcc4e87a'],[825.0],[25]
2,7,False,1545,,1,['9d40e81c27ffb821afccbc40900bba2d2333ccfe3dc74135ddb944cf3972be65'],[1526.0],[25]
2,7,False,1660,,1,['dd97385a190f93b61979eadf5087d1ebc5ee95ffb1d6ebe658fbfeaf713227ae'],[327.0],[25]
2,7,False,1814,,1,['3e0fcfdef3f411075296dc432d285da44983488a90e47f3d1817bda3b91785cd'],[735.0],[25]
2,7,False,2513,,1,['409f33ecc98edbaf034b6e8239ad2da61fd8adfb0dce27ff78d762694952658b'],[380.0],[25]
2,7,True,1647,,1,['490fffd3258e6d1c0a3ccf5399ee83b367aa10efd9ba8b8776c5fb6c4fe0777c'],[419.0],[30]
2,7,True,2467,,1,['f24c3e7668a18c0f23c6fa0cd9608e62c6f9b6648354a49f294c4d57265a2684'],[700.0],[28]
2,8,False,186,,1,['69d0615d75b545baee56c9f94a8e904db17b16fa0411e0d0bc3e8ca38ab52a25'],[335.0],[25]
2,8,False,1647,,1,['0dd8ccb1ee7dc901b37f96ee507c9a77a3939191191f7c1f0f0c5a9375cefcc7'],[915.0],[25]
2,8,False,2954,,1,['f869e28897bafadb7c4f78ab702a5214ed447fc28c526a7d05d5885fafa11970'],[276.0],[25]
2,8,True,135,,1,['f482e52fd83e58d5b511a5550253a4929913d41157a14d722ebbb9b89c1fcdc6'],[557.0],[28]
2,8,True,960,,1,['b1703ebb6476ab4e0d38eae9545b00197bc51a69dca3c4bcc19c85fd86801a6d'],[225.0],[30]
2,8,True,1387,,1,['da521729cce3a80943f426e2627d6dc3d764a0a414384acc4d11081ac95724a4'],[389.0],[28]
2,8,True,1402,,1,['96c429facdfb85c060b74963041ad7dddd4cff02cb4c6a0477336c9ddefbaa03'],[309.0],[29]
2,8,True,2007,,1,['bbfd5096c5f1d4819fd25a06263030b1fdd21bd638eaf24ec1b5cfa6d03f6d0d'],[189.0],[27]
2,8,True,3280,,1,['0bfce6ea9da5f9f033938e94434a3286243264e61a79632be2829c250ea3dda7'],[295.0],[30]
2,9,False,974,,1,['14f3bceeba467afef3b388579e4f6ce7c3de58ef830856efbbbfca6e04a95796'],[552.0],[26]
2,9,False,1553,,1,['04cbb63958f7c1a045a2b014c5df7ebb7173528aee0e4d7ba9ff383b65e4faab'],[492.0],[26]
2,9,False,2282,,1,['9b7d2cea17788eb7103844585f20cd96cece938946f0cda60dbfb3e9c1bcd232'],[160.0],[25]
2,9,False,2480,,1,['f227b8ecf5a5c630d82b67a195c4548bd9e7b2dd3c8fb82f293bdbcd28d7547d'],[269.0],[25]
2,9,True,2024,,1,['433cc67b8b79ebb8be51088bd9cf5370dd75e33455e6de60350a0aa33c20de42'],[415.0],[28]
2,9,True,2841,,1,['fbad72c590e614d9670d89ca6960195e78037c3a65e99cd25e772e88509a5d55'],[307.0],[29]
2,9,True,3060,,1,['e744d25146447c9de4d1421bbad253ef71ba7707afb78bf1c5ed84e8a4e856dd'],[240.0],[27]
2,10,False,2618,,1,['454e412d6bf517572a6a137aa0ee7a0507a815d0001743afb9032d8779df590d'],[223.0],[25]
3,7,True,2953,,1,['0be6d51d54b11e1ea3d5643da9dc6209edfcf07dcdd1c83125629fe72fc75ec2'],[200.0],[29]
3,8,True,1189,,1,['c1cd43143525f2b28ed8ba38f597b3ca37282b62fb1bdbf544ce14f13897c98d'],[801.0],[29]
3,9,False,2010,,1,['9fc82d4cfc5f0e98895479e8ee354d7eddb7e3ce1c40b8022092d52d5a3f337a'],[473.0],[25]
3,10,True,2076,,1,['b95092ffa340c4c79ef9ae0de837b99447a30e7467a28879b97f2695e26c9c37'],[526.0],[27]
4,9,True,3231,,1,['691d5826aa3e040226139728adea6ff45855b643893109ad9d39645ebd6951ed'],[1131.0],[30]
4,9,True,3323,,1,['2d52ae66ce780c78ec62f7d95b28f2d359c6e6b515de239b9549ff8650420257'],[595.0],[30]
4,11,True,1065,,1,['8b652c840ba8ff66bec9b311c98d0c070e4dee8888927dba35a119a01e162750'],[395.0],[29]
4,11,True,2297,,1,['86d41ce9406945736c47c9c1059c8d021747dcfbf0d825c3bba089941d12d5a8'],[610.0],[30]
4,11,True,2793,,1,['c0851f236465d6bf39e74674ff329013cd1cdcf2b7b3ca4ccd11479cfc83108f'],[977.0],[30]
4,11,True,3323,,1,['71bf799c2e3b78c8ea9561ea54bc47e27e0084d4e3a9370817f69bbca3f7d545'],[330.0],[29]
4,12,True,542,,1,['2aae21901e6dd51250207b1e092acb450a1348953d85d76af9fd41854eb48dc9'],[289.0],[29]
4,13,False,514,,1,['d07ca272af909f641486abdce84176c7eb520685708b3efefa4ae3cea13ef28c'],[629.0],[25]
4,13,True,14,,1,['5c120321f6e4b745618046d3bcf88b8f9c64c63e7eb1f9cbe4dd58c835dffa3a'],[400.0],[30]
4,13,True,573,,1,['f8176cc7a2ed1bb639a065ac99cc03cd47bb39042eeb94d7800c56b6eced0b05'],[645.0],[30]
4,13,True,844,,1,['096a86a7fe0fa9408d873929a2522a884facc1c63611f650673ff83e99fd0703'],[730.0],[30]
4,13,True,1817,,1,['37eff95a70e9b25a755a2ca0fb9502831d9f4eb34b21dead4c469822107a3349'],[95.0],[29]
4,13,True,3545,,1,['c694e9466b2c1ffd3642416feb6f4186e481cd4992c2702fe3c343e90789c813'],[414.0],[30]
4,14,True,1057,,1,['bb609c0bee73b751a133c1190597c24f9245b116dad421ed8892abeb2b96dd6e'],[316.0],[30]
4,14,True,1489,,1,['d3d17c26fb93170c6b14df09608893c9fa035946e609a863e1bffdd988ff7646'],[275.0],[30]
4,14,True,1768,,1,['8389cfd3570ab6543c4ab37b05d2039fa30dd77c90aa049a89e0049d7753ac0d'],[426.0],[29]
4,14,True,2548,,1,['011f822443404233153ef280dc5d07cc243c1c0f24192e41a85a8051d89d756c'],[200.0],[30]
4,14,True,2730,,1,['5d56ab61b26bc14f7e97ed9b40f79caeef0d58b02a99f7f64d2e847ebeb4afb0'],[657.0],[29]
4,15,True,327,,1,['04963c7859a87cfc2903b749513962b4536a9575245b7968cd3e3a35d5b13aba'],[311.0],[29]
4,16,True,1914,,1,['8ed5ca39ba8b98ca83b78f77e44630125cd337bcc850fed30636acf64df6e8de'],[590.0],[30]
4,16,True,2110,,1,['32eef18b3a44691613fef7ffb4e7e31860296627af94e13a6f29f0aac5013471'],[127.0],[27]
4,17,False,2835,,1,['9413dbabfa051d5b3331a1c76d701d87054250bd3666480a8a0f70aa61e32d34'],[109.0],[26]
4,17,False,3511,,1,['055ac3a3abead79efb1ab104c3721b08a8e1c7fc243a1961246a695ebb07c250'],[149.0],[24]
4,17,True,124,,1,['a701e45e53babf5f65188c40cb8c6ff2ac65ed2788e46745ff949f2a0c736192'],[107.0],[28]
4,17,True,598,,1,['d0cebf984522fe9140edeb0d6b351a1bff86a348d7e017bbddb328a650ab8bea'],[752.0],[30]
4,17,True,620,,1,['f062299713409c6defa7a94573a13f9fba987aeb6d5fe450e65f85e1e3b92812'],[575.0],[29]
4,17,True,2981,,1,['6c658e8a4a774b169acaa738db481199618191882bf976af51a1799098f6c84c'],[373.0],[30]
4,18,True,1901,,1,['3f86d08fc951ab0c20413a4f9d742d9f6a60d82d082e72c96901173f1ef063b1'],[870.0],[30]
4,18,True,2248,,1,['7e4aa1a194337f6fbdf171b20af7708cbda9c5d8235290c8e2ca9adf9d790436'],[835.0],[28]
4,18,True,2483,,1,['cb6262f92df09c01f5ba28af43c1ac5c2a4b061e6ac5fd74c7ce1baec41e9a65'],[995.0],[30]
4,18,True,3158,,1,['382d545b99bbff4512811c93d816a9934d3d948f6cb76a9a1c51f672709e2772'],[309.0],[28]
4,18,True,3455,,1,['a8e1891c2d6d4d17c2aac7e8df1fdf1637a8d12f5fdc65bf8f6545bd83b3f0d9'],[74.0],[29]
4,19,True,1115,,1,['2bc8781fbf29aec5aa7bb5cfec391b273efda5ede7647169f176273b63cfebed'],[170.0],[27]
4,19,True,1425,16200.0,2,"['3c60490e626743ab8b6da96627756e622d2db9eb59beb3e811ad3b9efd112f26', '15d5f28a2c4003da6202cdc183a6abd0c1f0b2d3d01938fcb50e30a631a1f928']","[645.0, 465.0]","[28, 29]"
4,19,True,1488,,1,['3fd13538e895e2ffa20a81aeaad3e17a7d471814dc9ab5712e6a5e8f2cff6e80'],[85.0],[28]
4,19,True,1507,,1,['13b6de105a2d6aab3ffed4ac403e931c53d4da2446af0cc5b24ae14b638dc6fc'],[325.0],[30]
4,19,True,2040,,1,['11e2209f0dcfa4923ea98850f02ba5457b386de8a45cfa3d68a5fef41424b4bb'],[444.0],[29]
4,19,True,2311,245000.0,2,"['3fc387cf362c153d6b78da20793e8ce5ea229e0fa651be47c24834bce6b78437', 'df83c484c067dc7ffeeb4577605c3c389ee8e9c4e4311fcb2ccc1d852fa10bb5']","[482.0, 1182.0]","[29, 29]"
4,19,True,2634,,1,['d1f80752e2b55584c3a7350aeba7684f09fad122aa654d86f93ea249a27f1c3a'],[341.0],[27]
4,19,True,2841,,1,['86010d2286d4df234d737f867114fa7401b254617d176fa093b1b1b7d532e834'],[630.0],[30]
4,20,True,255,,1,['df9ea223071c1e06745f1d4fecbab5006c3be8218cc9052c63032529fa935e28'],[943.0],[30]
4,20,True,1155,,1,['9c944ef4921fb584007ff0d40a8b3baba1fe6dbe74a4f522f4ac63a42315ed5c'],[270.0],[28]
4,20,True,1445,,1,['188849f88ff7455e7beabde93fc183aafa0237154af71381b8c8103d7223a154'],[1000.0],[30]
4,20,True,1494,,1,['bb637537d4023412da7d60607dce2c9e825fe483fe4b4c0ac1ec5360b7cbb06d'],[380.0],[27]
4,20,True,2237,,1,['eea1c2a5ffb7e50c8220940785bb6f7f3e29bd092c5c49724111105b0a7260bc'],[188.0],[28]
4,21,False,27,,1,['69f246b87520fc4959a3fdd95561bc899a42879e085e8c925872ef433468f3dc'],[131.0],[24]
4,21,True,2304,,1,['3fed4c15899e77b8006060aab56e9090363b3718c1af789c999efe491978f826'],[415.0],[30]
4,21,True,2710,,1,['5f7a72ab76289f77041f5c0e434f4bfec98ac32b8e7319107d693eb5b8b07890'],[932.0],[29]
4,21,True,2964,,1,['37e19173155cfa6a64fb4b69fe941f56274360867b59ca5f1467fc28f2b74a4c'],[405.0],[30]
5,9,True,102,,1,['9ac9c64053e77a48a648adccc1397fbff519f7ba1853fd2c2f0f9c1a623a5617'],[1540.0],[29]
6,5,False,97,,1,['bd8aca4702f834e61baba252e1c6dc3ca4cb1a73dc775ec9c4f2977ffb7e1ede'],[137.0],[25]
6,6,True,3409,,1,['a675d2d834058843014073bc27c7da0446d791bcb081f813700c61ae903f5bdf'],[620.0],[28]
6,7,False,407,,1,['0bd8441e6a8a1e9acf4605296df18473ec4c6a00f670d617b8b208cf61052fc8'],[793.0],[25]
6,7,False,2136,,1,['c81ad054d19f9397cf08e65b504390d55f5e4e52de7562a03af4b07b421910e2'],[864.0],[26]
6,7,True,712,,1,['af4e90855f4629ef3a5b127e0dcd9147250f8bca232e6d7a32c7ef44e621944d'],[497.0],[27]
6,8,False,2259,,1,['3b8e1e43f1e86020c157d46b7f7cb8baf75f22894a25e7f05813d17717c79b16'],[370.0],[25]
6,8,False,3025,,1,['fbd15ebf388bc6b3617dae9808fff7b286bf616081ff487412fd559c96fe8ce4'],[493.0],[24]
6,8,True,2596,,1,['eb80286aabbf3a7da2503ef141dd3071fe99592e48949e0f9f4db12adb12494a'],[1685.0],[30]
6,8,True,3259,,1,['2ab4029e58cf36d301097c016f52c629e12bc20b8e40605b724e613aa62a1d74'],[1441.0],[29]
6,9,False,118,,1,['3507c8ee1e05e571c79cad35422470c7d9e47c9c70c0805394e833797d353bb6'],[490.0],[24]
6,9,False,1847,,1,['8b6b51ce51f6df44961afbd10021b3369dc2b790b0451f3219753d8dad372252'],[210.0],[24]
6,9,False,3024,,1,['d78702b8d68508599f60ad16e933af39e2147dea9e1ca32d9c71a9b22d2cbed8'],[304.0],[24]
6,9,True,2200,,1,['bfb48a9021ad0cbb990a42708b5feef8da47b5c2d41ac689f9a93b32b69a2a97'],[360.0],[29]
6,9,True,2267,,1,['6d21582cacd6c330a203b1ac63ef13efc8a43590c8a20171716883eb6a93ce43'],[540.0],[30]
6,10,False,258,,1,['13d97947237c87f4a476a2d2ed67339bc49915f28a898882f6fd3c5be9fe8072'],[196.0],[25]
6,10,True,2882,,1,['6debc9b898d0d6025a17902a7559d7063a520d1534ab816e94d11b4550bc59ee'],[660.0],[29]
6,11,False,2879,,1,['d65d7aa6fb7952190dd9a663b736b2709ddead338ce1434959de4dd12522350a'],[909.0],[25]
6,12,False,1335,,1,['1b63c4ebf3ac50ef72c06638911a5536bf26ba543b4ef7c7bfedf87424444922'],[1314.0],[26]
6,12,True,2004,,1,['a8d5debb3551437de459a1e72d273e888606bf109b737b93549abfedf7e1ceac'],[306.0],[29]
6,13,False,75,,1,['ba354259fadf2f84594583b481a64c95ed2777f924edff23109181cb65ecea36'],[203.0],[24]
6,13,True,3478,,1,['f9024ac39dd2cf7c1ec1eee3e6e2fd2d96d3d99a2fc3d13b42b1e78c313a88e5'],[1055.0],[29]
6,13,True,3510,,1,['7a8478a27d47823e14c5bc7a4bd2a991b518d87c76ddf4479902145f9fb571cb'],[155.0],[30]
6,14,False,30,,1,['649bbbf19bdb12e27017dcf52dbee22b7fb3a6027466d80e160209278cfe6796'],[1070.0],[24]
6,14,False,1649,,1,['40754563cad550c3d63c46ac22896a93f87497a98f11d45296e0f702e819995c'],[1018.0],[26]
6,14,False,2366,,1,['7f231e9f90f387418335f6b5bcc3ac73a69062e261606635d3ac6fcdf6d9b54a'],[1035.0],[24]
6,16,False,21,,1,['8165809d41ae9b30bd5c39d0395a13d379949a5be47fdcee7d017cd8811f63d1'],[193.0],[26]
6,16,True,2728,,1,['21fce7952d219672eac817a50a4a71ea3b15fe8b09d01ab950126ce646308dd2'],[88.0],[27]
6,17,False,2696,,1,['16bbec0972665d187078ada83956f0b85591ec4a398c86690edd0b1ad1d240ea'],[2230.0],[24]
6,17,True,1963,,1,['411be69ec34cbdccadc55c1a583f93ce332d9406dae36613fd76868aec5fdd5a'],[825.0],[29]
6,17,True,3380,,1,['dfa0fbe8be37652347cd28cf2db2f8ecc2478ced2d2f7c17e9b5506853ef02f9'],[594.0],[27]
6,18,False,2044,,1,['2264e297d2b35e69a1557bc460f53c844b6a52d0955b18274d5d9ff8ea139838'],[339.0],[24]
6,19,True,3493,,1,['766d7de25204dd0744b8c4d46b2d94c40861d2c6746b143bd8e2b49d0aab5ccc'],[300.0],[29]
6,20,False,3220,,1,['9cb2b5412f77edff9df138481db8ee7accc5a99e263ed09e9b52ef3adc7c4d30'],[1249.0],[24]
7,12,True,1680,,1,['e580896dc3734461dd2335b5dd04dd780b2d42b0d59bc66b6c871482853ac6ab'],[302.0],[27]
7,15,False,2190,,1,['aad2960e01376a4fada20854df6b859cfcc7938732704f313838742c9ddfa45f'],[378.0],[24]
7,15,True,1220,,1,['5c3eb7fb6b64b38bced4a2b2db0db41e9aa8d9474354df2c362f62544dcf61c4'],[1260.0],[28]
7,16,False,2977,,1,['4858df4adec17ffca3d38ef8fa69805aa3517ae3e71ae9aa8860d3469677339d'],[620.0],[26]
7,16,True,773,,1,['ce399f33319a279c2e605436a39e4d1f99d802222cc6783ce533b52f462e6973'],[234.0],[30]
7,16,True,1919,,1,['ef89cbe18672ec371e2fbd9984267204f6df32481de0487cd6ed9b0bff1af42c'],[1165.0],[28]
7,18,False,3043,,1,['e55df8dc2f3dda954b89c58963f4ea50a199a819582cf08249e430ead7da0264'],[837.0],[26]
7,18,True,1561,,1,['ca5f996cd3625eb7c818752234bac86bfa986223c9a8f3bc6497ce3544ed183d'],[1054.0],[28]
7,18,True,1824,,1,['3505037a5d3cf2f5cf07caf466be01002a483b1662223b539a5721d552ad7c48'],[613.0],[28]
7,19,True,1921,,1,['3a29420a71738de40f596d9661c88df1eae4cf36d79e9c15215e98c14b4776ac'],[576.0],[27]
7,19,True,2090,,1,['e730a0999828ed9b264fa48efadb3b9f65c5ff3779d8d66198fcb9284bbd0a16'],[494.0],[27]
7,21,True,2061,,1,['37d2a01e9bf0ffd57c6d2345dc04698e555f69a08952d78d2f36a79b2d0a80da'],[597.0],[29]
8,8,True,1507,,1,['b5721033451b9b0b6990519a0796f404f692b839e2063f292165927650617038'],[190.0],[30]
8,8,True,2202,,1,['cceec40a22b1361d8b000446c2a48983e304bfafc7d5af354acdf5e2071b5f57'],[833.0],[28]
8,9,False,63,,1,['ce465c9fc5ebeb882c1b66d91b867af4284e0e80232f8c85536cb566cfefdc7f'],[563.0],[26]
8,9,False,1513,,1,['b3d8206810ec29254b49ffbf8d2b66d64f99fa708de3f84144a7e8991f3c1c2f'],[85.0],[24]
8,9,False,1558,,1,['17d09c7bbfcbb1dd2e5761f9e839afba681054644c7b695acdb2a695d3a7b76d'],[1380.0],[25]
8,9,False,2097,,1,['a693e3020442df89056d28cbef470dbaebe98399565518409fcac304d34a9c4d'],[1140.0],[24]
8,9,False,2521,,1,['b03a8aad884eb9da78073010227c5e6b143890774d3c45a657cced364c38e0ae'],[776.0],[24]
8,9,True,323,1624.5,2,"['88ea8666e58759a23835418a574a081abd2d6d94f3a2c113d973609af02b207e', '538a3d4762f8a233a8a8e1b9ba0ca6e1a59270f8f198d7394ecb5640df072ee5']","[490.0, 433.0]","[28, 29]"
8,9,True,345,,1,['e6ade70c14ec130b77a3a3c180986ec6c4b5259eb995e6f1e27a921857743056'],[225.0],[28]
8,9,True,878,,1,['e2df01ede25d0ff8eaf6d178f3fbe8bdb032b869395a4cef6abe7af3b27141a8'],[225.0],[28]
8,9,True,1254,,1,['bdf6c000d210382aa2407390a522170acd533419dcc2130ba9b2437dc97fb565'],[359.0],[28]
8,9,True,1714,,1,['eced2768d80b8623bbafba1a424fe31f9b8da0f2018489e44557b72332a13a17'],[222.0],[28]
8,9,True,2106,,1,['2e600e115ccd26f57dfa45a03f347df2159179668e80ab399a54fba9ba501b54'],[380.0],[28]
8,9,True,2422,,1,['6ef36c19bdee9cc97a99992001b39287b0f3c90231592f49a3d8bc10e498f67d'],[807.0],[28]
8,9,True,3501,,1,['ecb8322ffdb0463b63e78d0f4bb4abeeb8c92adb2dcfff916a4422aaf80a3082'],[237.0],[28]
8,10,False,186,,1,['9ceb86d8224441017e76773fdf9e1d8ae432af7f125ac666de01beccf59a78d6'],[790.0],[26]
8,10,False,1713,,1,['359aec690f8ff2ae03766c8c4cb3c38d2dc11ead8f2ff9c05bc6fc73b81da04c'],[476.0],[24]
8,10,False,2438,,1,['8d1690f86b85f8867280f7b88b6e95d3136f782dfdebea3a832dfc010c1169fb'],[828.0],[24]
8,10,False,2611,,1,['a68ec116bdb1234029dfbb4b7635be3abd65fa61cd5678561b0fb9e1922c5ac7'],[260.0],[26]
8,10,False,3357,,1,['44f70be6e4500784dc0440769fd9222168fc3ddc913a9718677bd9526423baf9'],[260.0],[24]
